,type,clean
695,INTP,https://www.youtube.com/watch?v=Ee_uujKuJMI
696,INTP,https://www.youtube.com/watch?v=d3B70IDkXtY
700,INFP,http://www.youtube.com/watch?v=Zrnd63DAH8o
701,INFP,http://www.youtube.com/watch?v=VY2uf2QShhc
702,INFP,http://www.youtube.com/watch?v=X0IJ476miow
703,INFP,http://www.youtube.com/watch?v=ssdgFoHLwnk
704,INFP,http://www.youtube.com/watch?v=z1rYmzQ8C9Q
706,ENTP,http://www.youtube.com/watch?v=dmYwZH_BNd0
707,ENTP,http://www.youtube.com/watch?v=vdrqA93sW-8
711,INFP,http://www.youtube.com/watch?v=t2iT1G9An28
718,INFP,http://www.youtube.com/watch?v=vr3x_RRJdd4&ob=av3e
731,INFJ,https://www.youtube.com/watch?v=P9kJShlF7z0
732,ISTP,https://www.youtube.com/watch?v=iq_d8VSM0nw
733,ISTP,https://www.youtube.com/watch?v=unRldLdllZ8
734,ISTP,https://www.youtube.com/watch?v=5sWyODJ5dKc&t=140s
736,INFP,https://www.youtube.com/watch?v=izQsgE0L450
737,INFP,https://www.youtube.com/watch?v=GKkeDqJBlK8
738,INFP,https://www.youtube.com/watch?v=A7_Eu4IVrIw
739,INFP,https://www.youtube.com/watch?v=PxU3C2QCrxw&amp;index=58&amp;list=UU24k4cYOR6MDPth-zFkQGjQ
740,INFP,https://www.youtube.com/watch?v=vyx41QuOGKI
741,INFP,https://www.youtube.com/watch?v=_2Ohdk8VW_M&amp;list=UUTKiZj1VBXI6K4fGWzfISqg
742,ENFP,https://www.youtube.com/watch?v=XDqLmaWWr30
743,ENFP,https://www.youtube.com/watch?v=m9gjW9RmkpY
759,INTJ,https://www.youtube.com/watch?v=xbV3OJSCxNc
767,INTP,http://www.youtube.com/watch?v=xyU3UP3CP1s
769,INTP,http://www.youtube.com/watch?v=iFJTlJ1pVYk
770,INTP,http://www.youtube.com/watch?v=3nTwBF7dM7g
771,INTP,http://www.youtube.com/watch?v=e60C4WvvvCo
772,ESFP,https://www.youtube.com/watch?v=cK3NMZAUKGw
776,ESFP,https://www.youtube.com/watch?v=XFkzRNyygfk
779,ESFP,https://www.youtube.com/watch?v=W6z2i2yzx_4&index=15&list=PLfOxBrJdnF5FDEWL0lzACEUzhELqCHuiq&shuffle=78
782,ESFP,https://www.youtube.com/watch?v=-EhhHGBpmEE
790,INTJ,https://www.youtube.com/watch?v=pWgVRK_Ggww
794,INTJ,https://www.youtube.com/watch?v=C4hEitvk3u0
795,INTJ,https://www.youtube.com/watch?v=E4f8v9-2EJU
797,INFJ,http://www.youtube.com/watch?v=h9Me4KIiPLU&feature=bf_next&list=PLD7733C0F067049C0&lf=mh_lolz
799,INFJ,http://www.youtube.com/watch?v=tVrrAP-ntMc
810,INTJ,https://www.youtube.com/watch?v=usXI0Gax0dc
811,INTJ,https://www.youtube.com/watch?v=I0tE6T-ecmg
813,INTJ,https://www.youtube.com/watch?v=gOPpyXYcLtE
815,INTJ,https://www.youtube.com/watch?v=GMbn7JY9D1U
823,INTJ,https://www.youtube.com/watch?v=gY5rztWa1TM
832,INTJ,https://www.youtube.com/watch?v=zhexf94LjTw
844,INTP,http://www.youtube.com/watch?v=N4Y_qI-1I6k
848,INFP,http://www.youtube.com/watch?v=jSdTjKfOlqA
850,INFP,http://www.youtube.com/watch?v=Rw9FSIr3aBo
851,INFP,http://www.youtube.com/watch?v=fJuNgBkloFE'
855,INTP,http://www.youtube.com/watch?v=eQ_yoPaF5uw
857,INTP,http://www.youtube.com/watch?v=qumonXR4MEM
865,INTP,http://www.youtube.com/watch?v=rLnZ5jcsRpc
867,INFP,https://www.youtube.com/watch?v=EMfNB3fakB8
868,INFP,https://www.youtube.com/watch?v=7WBP3Cvx5BM
869,INFP,https://www.youtube.com/watch?v=H-mO8w1Gjm8
870,INFP,https://www.youtube.com/watch?v=3ylunl72PyE
871,INFP,https://www.youtube.com/watch?v=RBtlPT23PTM
872,INFP,https://www.youtube.com/watch?v=a98XSKyE6SU
873,INFP,https://www.youtube.com/watch?v=rLxdjFuTZcA
875,INFP,https://www.youtube.com/watch?v=uQ1AO-d8M3U
876,INFP,https://www.youtube.com/watch?v=83RA95J46LQ
877,INFP,https://www.youtube.com/watch?v=jhXv9iV9BAU
878,INFP,https://www.youtube.com/watch?v=P-PHIpYm8k0
879,INFP,https://www.youtube.com/watch?v=sbPWitSTe2k
880,INFP,https://www.youtube.com/watch?v=yd_1HJbMngE&index=10&
884,INFP,https://www.youtube.com/watch?v=ce6gNf_pAKI
885,INFP,https://www.youtube.com/watch?v=-6bbM5HZz5c
886,INFP,https://www.youtube.com/watch?v=9DSQNdwcC9Q
887,INFP,https://www.youtube.com/watch?v=-6bbM5HZz5c
888,INFP,https://www.youtube.com/watch?v=d06mem0q8Dk
889,INFJ,http://www.youtube.com/watch?v=LH_9lJxeiXg
890,INFJ,http://www.youtube.com/watch?v=y9K18CGEeiI&feature=g-all-f&context=G2ac0ffaFAAAAAAAAFAA
891,INFJ,http://www.youtube.com/watch?v=fC7bKty6TtI
892,INFJ,http://www.youtube.com/watch?v=9yjAFMNkCDo
893,ENFP,http://www.youtube.com/watch?v=pc-sP7bznWs
897,INTJ,http://www.youtube.com/watch?v=KtaMTIQuwA8
898,INTJ,http://www.youtube.com/watch?v=53K1NspYwsA
899,INFJ,https://www.youtube.com/watch?v=MG_1mkWFH7Q
901,INFJ,https://www.youtube.com/watch?v=twsptsTbJzQ
902,INFJ,https://www.youtube.com/watch?v=8FIBPKRV3kk
903,INFJ,https://www.youtube.com/watch?v=5LVW95Mxv6k
904,INFJ,https://www.youtube.com/watch?v=zr7fuIXB7P8
905,INFJ,https://www.youtube.com/watch?v=xnnuGZ3QKgM
906,INFJ,https://www.youtube.com/watch?v=Xjdkc14-zwQ
907,INFJ,https://www.youtube.com/watch?v=u1z4vkPWkLQ
908,INFJ,https://www.youtube.com/watch?v=rgKymMtqGDQ
909,INFJ,https://www.youtube.com/watch?v=KSAEb1oe2YA
910,INFJ,https://www.youtube.com/watch?v=UYdXi-AseF8
911,INFJ,https://www.youtube.com/watch?v=RZYvxI_YRSQ
912,INFJ,https://www.youtube.com/watch?v=1qYSIzOdP7Y
913,INFJ,https://www.youtube.com/watch?v=hM_CgdCEqcI
914,INFJ,https://www.youtube.com/watch?v=d4tkiGvV_ek
915,INFJ,https://www.youtube.com/watch?v=4bBi4g3VHYA
916,INFJ,https://www.youtube.com/watch?v=7Ckc_nXV8G0
917,INFJ,https://www.youtube.com/watch?v=6pHNkOQCIzk
919,INTP,http://www.youtube.com/watch?v=Xdzb-lbnmHM&amp;feature=relmfu
920,INTP,http://www.youtube.com/watch?v=zmC6kd3I40Q
921,INTP,http://www.youtube.com/watch?v=-r0vpIXTbl4
923,INTP,http://www.youtube.com/watch?v=rtZAzh0TSAo
927,INTP,http://www.youtube.com/watch?v=rthBIRr2JAY
928,INTP,http://www.youtube.com/watch?v=NI02Rj5xhFM&t=4m30s
929,INTP,http://www.youtube.com/watch?v=6-bCN2ur3pg
931,INTP,http://www.youtube.com/watch?v=CdSiYa6hX1w
932,INTP,http://www.youtube.com/watch?v=Ur79USk425o&feature=related
933,INTP,http://www.youtube.com/watch?v=FeqC7Nr3yfw'
934,INTP,https://www.youtube.com/watch?v=9uW-TZ5_mbY
935,INTP,https://www.youtube.com/watch?v=yI2oS2hoL0k
936,INTP,https://www.youtube.com/watch?v=sGHwWwQw3tc
937,INTP,https://www.youtube.com/watch?v=onaG0R-4sbU
938,INTP,https://www.youtube.com/watch?v=MSEQZ8reJA4
939,INTP,https://www.youtube.com/watch?v=QKYkDwzi-FI
940,INTP,https://www.youtube.com/watch?v=P3Rzkoag36I
944,INTP,https://www.youtube.com/watch?v=m5QZrkUrBw4
945,INTP,https://www.youtube.com/watch?v=az1loyEX_VY
946,INTP,https://www.youtube.com/watch?v=MpaMT2wEQmU
947,INTP,https://www.youtube.com/watch?v=0R46beoBDBo
948,INTP,https://www.youtube.com/watch?v=A4zGv79nL2w
949,INTP,https://www.youtube.com/watch?v=QVFB4-Y0OXE
951,INTP,https://www.youtube.com/watch?v=onRk0sjSgFU
952,INTP,https://www.youtube.com/watch?v=2o_DNLICKok
953,INTP,https://www.youtube.com/watch?v=_yNAABKD4IA
954,INTP,https://www.youtube.com/watch?v=mEoN_Xe-B-s
955,INTP,https://www.youtube.com/watch?v=kaorodbg21Q
956,INFJ,https://www.youtube.com/watch?v=P6WPelGm2Vs&pxtry=1
957,INFJ,https://www.youtube.com/watch?v=PoTEnaAI9Fo
958,INFJ,https://www.youtube.com/watch?v=pSV9hzk4ykw
959,INFJ,https://www.youtube.com/watch?v=pSV9hzk4ykw
960,INFJ,https://www.youtube.com/watch?v=SL4kxeXwUeg
962,ENFP,https://www.youtube.com/watch?v=FslecgbAdo0
963,ENFP,https://www.youtube.com/watch?v=FslecgbAdo0
966,ENTP,https://www.youtube.com/watch?v=sq9kIdEU0Z4
967,INFP,http://www.youtube.com/watch?v=bNoV_kSe7Dk
968,INFP,http://www.youtube.com/watch?v=5hfYJsQAhl0
969,ISFP,https://www.youtube.com/watch?v=654tlKKI_Ys
970,ISFP,https://www.youtube.com/watch?v=MM1wEyQBFLA
972,ISTP,https://www.youtube.com/watch?v=fRgWBN8yt_E
973,ISTP,https://www.youtube.com/watch?v=rYy0o-J0x20
974,ISTP,https://www.youtube.com/watch?v=tMV2YQ6bmAI
975,ISTP,https://www.youtube.com/watch?v=XOF1sDZsFzI
979,INTJ,https://www.youtube.com/watch?v=cufX_dH_MeA
985,INTJ,http://www.youtube.com/watch?v=iO_WxYC34eM
986,INTJ,http://www.youtube.com/watch?v=IAPqR1aExY0
987,INTJ,http://www.youtube.com/watch?v=NU75uz0b8EU
988,INTJ,http://www.youtube.com/watch?v=bh63nfmb3p0
989,INTJ,http://www.youtube.com/watch?v=Soa3gO7tL-c
990,INTJ,http://www.youtube.com/watch?v=IAPqR1aExY0
991,INTJ,http://www.youtube.com/watch?v=eu-xFvLaE68
992,INTJ,http://www.youtube.com/watch?v=flLxVHYKeyk
993,INTJ,http://www.youtube.com/watch?v=nZhdgUmzsk0
995,INFP,https://www.youtube.com/watch?v=gspaoaecNAg
996,INFP,https://www.youtube.com/watch?v=paNiEdFTvuA
997,INFP,https://www.youtube.com/watch?v=eDVkkwl6aJo
998,INFP,https://www.youtube.com/watch?v=POBw_tY88pw
999,INFP,https://www.youtube.com/watch?v=zA9Otsxj9yw
1000,INFP,https://www.youtube.com/watch?v=7jGbtIdOZ-M
1001,INFP,https://www.youtube.com/watch?v=_61s62WKVio
1002,INFP,https://www.youtube.com/watch?v=OZKr1BVMPi4
1004,INFJ,https://www.youtube.com/watch?v=4U1ShwjleSE
1005,INFJ,https://www.youtube.com/watch?v=-derT2inbR4
1006,INFJ,https://www.youtube.com/watch?v=RRhYOGmyg0c
1007,ENFJ,http://www.youtube.com/watch?v=OQeRf30FqqE
1010,ISTJ,https://www.youtube.com/watch?v=wioh5qUj7fM
1011,ISFP,https://www.youtube.com/watch?v=sEHfCUbXLTg
1012,ISFP,https://www.youtube.com/watch?v=OpIQNxiKJoE
1013,ISFP,https://www.youtube.com/watch?v=o4_z6VAC16I
1014,ISFP,https://www.youtube.com/watch?v=FrwVuUuhRYY&t=1413s
1015,ISFP,https://www.youtube.com/watch?v=2R9ElVwT6QI
1016,ISFP,https://www.youtube.com/watch?v=yi7_hiL4Nu4
1017,ISFP,https://www.youtube.com/watch?v=DZJsVyJptCM
1018,ISFP,https://www.youtube.com/watch?v=gtCDGOaPZLY
1019,ISFP,https://www.youtube.com/watch?v=INn1C6ImJKg
1020,ISFP,https://www.youtube.com/watch?v=qfZ6PLvzlVg
1021,ISFP,https://www.youtube.com/watch?v=IJWlBfo5Oj0
1022,ISFP,https://www.youtube.com/watch?v=QgkFw2hm5-M
1024,ISFP,https://www.youtube.com/watch?v=-gXrS6eKfjk
1025,ISFP,https://www.youtube.com/watch?v=jszQZBtuk_k
1027,ISFP,https://www.youtube.com/watch?v=ntoMKM0ToP0&list=LL9paTZX24Txlbhv_d6m83dA&index=192
1028,ISFP,https://www.youtube.com/watch?v=XW5_mSZzfPQ
1029,INFP,https://www.youtube.com/watch?v=hUOKukkEck8&list=RD-_Y2jfK06pY&index=5
1030,INFP,https://www.youtube.com/watch?v=g8D8qVUh_c4
1031,INFP,https://www.youtube.com/watch?v=GKiLEgAzFDQ&t=70s
1032,INFP,https://www.youtube.com/watch?v=2OQ99ROFlCk
1033,INTP,https://www.youtube.com/watch?v=Fgf9y8mo414
1034,INTP,https://www.youtube.com/watch?v=50LShhlkTfw&feature=kp
1038,INTP,https://www.youtube.com/watch?v=frNpdG4F9mw
1040,INTP,https://www.youtube.com/watch?v=4IPH0vIt8g8
1047,INTJ,http://youtu.be/MhqOVA0OlqU
1048,INTJ,http://youtu.be/Za2PJnCAkUA
1049,INTJ,http://youtu.be/Za2PJnCAkUA
1050,INTJ,http://youtu.be/Za2PJnCAkUA
1051,INFJ,https://www.youtube.com/watch?v=A6G9BoE2Aww
1052,INFJ,https://www.youtube.com/watch?v=oO125n03qMs
1053,INTP,http://www.youtube.com/watch?v=ncPQ5eb6bL8&feature=related
1055,INTP,http://www.youtube.com/watch?v=GxqzNbcj1d8
1056,INTP,http://www.youtube.com/watch?v=bt-RoSzsEKA
1057,INTP,http://www.youtube.com/watch?v=QnENVafi19M
1058,INTP,http://www.youtube.com/watch?v=1luhE5V_e6Q
1061,INFP,https://www.youtube.com/watch?v=Xr5sacMrR54
1062,INFP,https://www.youtube.com/watch?v=JF2oCEz38J0
1063,INFP,https://www.youtube.com/watch?v=BymeLkZ7GqM
1064,INTP,http://www.youtube.com/watch?v=rznYifPHxDg
1065,INTP,http://www.youtube.com/watch?feature=player_embedded&v=1KhZKNZO8mQ
1073,INTJ,https://www.youtube.com/watch?v=S9dqJRyk0YM
1078,INTJ,http://www.youtube.com/watch?v=BB0aFPXr4n4
1081,INFJ,https://www.youtube.com/watch?v=i79M4nKW1Ms
1082,INFP,https://www.youtube.com/watch?v=6I-yUPu3TcM
1083,INFP,https://www.youtube.com/watch?v=_iCtpuQvydk
1087,INTP,http://www.youtube.com/watch?v=BwZll6Orib4
1088,INTP,http://www.youtube.com/watch?v=qFkkSDIkA4Y
1091,INTP,http://www.youtube.com/watch?v=lGINLisYN9Y&feature=my_liked_videos&list=LLibuoHqY8dD1TsCR8ZX4RrQ
1092,INTP,http://www.youtube.com/watch?v=6Lef-CitRnI
1093,INTP,http://www.youtube.com/watch?v=6z4DRPG7rbc
1094,INTP,http://www.youtube.com/watch?v=kIBeYoP9Wi0
1095,INTP,http://www.youtube.com/watch?v=yTznLF8Ifwg&feature=BFa&list=LLibuoHqY8dD1TsCR8ZX4RrQ
1103,ENTP,http://www.youtube.com/watch?v=MvVKvEcXsAE
1108,INFP,http://www.youtube.com/watch?v=LrxlkFoHcto&amp;list=PL60hk47i1mAWAEKvVQrXj05w
1109,INFP,http://www.youtube.com/watch?feature=endscreen&amp;v=kpHTyH3-Zws&amp;NR=1
1110,INFP,http://www.youtube.com/watch?v=64qyqutEISo&amp;list=UU6K5bihzPdd_nvwn5zLj6zA
1111,INFP,http://www.youtube.com/watch?feature=player_embedded&amp;v=BKQD2dDk7aw#!
1115,ENFP,https://www.youtube.com/watch?feature=player_detailpage&amp;v=McVXcWkezXA#t=90
1116,ENFP,https://www.youtube.com/watch?v=1zpf8H_Dd40
1127,INTJ,http://www.youtube.com/watch?v=l9jX1KAKp78
1131,ENFP,http://www.youtube.com/watch?v=Agnrim_5pio
1138,ENFP,https://www.youtube.com/watch?v=_abz1nThgfc
1139,ENFP,https://www.youtube.com/watch?v=uHnIyFy8MRA
1140,ENFP,https://www.youtube.com/watch?v=ZAL9hphbv4k&t=7m20s
1141,ENFP,https://www.youtube.com/watch?v=ZGhSJIMHeoo
1142,ENFP,https://www.youtube.com/watch?v=_HUDmeziKEk
1143,ENFP,https://www.youtube.com/watch?v=EP7bR-WLbEY
1144,ENFP,https://www.youtube.com/watch?v=KsZLCETBAKE
1145,ENFP,https://www.youtube.com/watch?v=OZmutXJI1R4
1146,ENFP,https://www.youtube.com/watch?v=oelzOIhfVLg
1147,ENFP,https://www.youtube.com/watch?v=7wqxHThRgsA
1148,ENFP,https://www.youtube.com/watch?v=sXzl8a8cJSA
1149,ENFP,https://www.youtube.com/watch?v=KsZLCETBAKE
1150,ENFP,https://www.youtube.com/watch?v=tGD-cM9kBQ0
1151,ENTP,http://www.youtube.com/watch?v=6fVE8kSM43I
1152,ENTP,http://www.youtube.com/watch?v=239vHrwt8Rs&ob=av2e
1154,INTP,https://www.youtube.com/watch?v=FsfrsLxt0l8&amp;list=RDMMFsfrsLxt0l8
1162,INFJ,https://www.youtube.com/watch?v=-XfaRsfqADg
1172,ENFJ,https://www.youtube.com/watch?v=84LUpG6ieis
1174,ENFJ,https://www.youtube.com/watch?v=36NnC4sgOOg
1175,ENFJ,https://www.youtube.com/watch?v=dK1_vm0FMAU
1176,ENFJ,https://www.youtube.com/watch?v=xCFEk6Y8TmM
1181,INFP,http://www.youtube.com/watch?v=PwyESYGFnJ8
1182,INFP,http://www.youtube.com/watch?v=ouS-ohlOK1o
1183,INFP,https://www.youtube.com/watch?v=npvNPORFXpc
1184,INFP,https://www.youtube.com/watch?v=1G4isv_Fylg
1185,INFP,http://youtu.be/AsdEXlPsobI
1186,INFP,http://youtu.be/Q8yLwuDi2mA
1188,INFP,http://youtu.be/oIHaNh3jRXg
1189,INFP,http://youtu.be/JK716RqoUms
1190,ENTP,https://www.youtube.com/watch?v=IPqb51X4xSY
1191,ENTP,https://www.youtube.com/watch?v=QQd7_HqR900
1192,ENTP,https://www.youtube.com/watch?v=sjHRTJfFPew
1194,ENTP,https://www.youtube.com/watch?v=I1Czsw7OPUI'
1195,INTP,http://www.youtube.com/watch?v=kRaKHq2dfCI
1196,INTP,http://www.youtube.com/watch?v=bvay28lZiHU
1197,INTP,http://www.youtube.com/watch?v=i6eMq5Rit1w&feature=related
1198,INTP,http://www.youtube.com/watch?v=5crV6kO9hPA&feature=related
1199,INTP,http://www.youtube.com/watch?v=IAwPqfJqccA&feature=related
1200,INTP,http://www.youtube.com/watch?v=bvay28lZiHU
1202,INFJ,https://www.youtube.com/watch?v=BmErRm-vApI
1203,INFJ,http://www.youtube.com/watch?v=xisKouiWeVA
1204,INFJ,http://www.youtube.com/watch?v=8H3lvVIPmOk
1205,INFJ,http://www.youtube.com/watch?v=mDsqpeiTqg8
1206,INFJ,http://www.youtube.com/watch?v=yLuOzNeHw5I
1207,INFJ,http://www.youtube.com/watch?v=ytbiKbOveQU
1208,INFJ,http://www.youtube.com/watch?v=eIhnrYYvA4g
1209,INFJ,http://www.youtube.com/watch?v=IQgfrjMXy_w
1210,INTP,http://youtu.be/78QtsQ7lU_k
1213,INTJ,https://www.youtube.com/watch?v=4OjiOn5s8s8
1214,INTJ,https://www.youtube.com/watch?v=Pn7dCgtwX2c
1215,INTJ,http://www.youtube.com/watch?v=MYGoQUG_vG0
1216,INTJ,http://www.youtube.com/watch?v=MYGoQUG_vG0
1217,INFP,https://www.youtube.com/watch?v=7XdYnh729IQ
1219,INFP,http://www.youtube.com/watch?v=cRrdP8bUZI4
1220,INFP,http://www.youtube.com/watch?v=gY8NXpukhxM
1221,ISFP,https://www.youtube.com/watch?v=bMpl5rMDVvA
1222,ISFP,https://www.youtube.com/watch?v=RdFBn1edmwQ
1226,ISFJ,http://www.youtube.com/watch?v=UOEOn3fng9U
1228,INFP,https://www.youtube.com/watch?&v=Bu2HuQXCw9c
1229,INFP,https://www.youtube.com/watch?v=aVfWx9282y0
1231,INFP,https://www.youtube.com/watch?v=n5h0qHwNrHk
1232,INFP,https://www.youtube.com/watch?v=Jo4K7v8zQ9o
1233,INFP,https://www.youtube.com/watch?v=7TupvVpxY_U
1236,ENTP,http://www.youtube.com/watch?v=pCqUyI9Ir5o
1246,INTP,http://www.youtube.com/watch?v=cTuTc_liKS4
1252,INTJ,http://www.youtube.com/watch?v=-OQ1Nu1koyQ
1255,INTJ,http://www.youtube.com/watch?v=jm3FEOGnS3c&feature=related
1260,INFP,http://www.youtube.com/watch?v=5_GSbGZgj0k&feature=related
1262,ENTP,http://www.youtube.com/watch?v=30aM0-u7whs
1263,ENTP,http://www.youtube.com/watch?v=urDvpX-CfTw
1264,ENTP,http://www.youtube.com/watch?v=zOfjkl-3SNE
1265,ENTP,http://www.youtube.com/watch?v=2DiEBHCSmKg
1268,INTP,https://www.youtube.com/watch?v=DYd57rkvnpQ
1270,INTP,http://www.youtube.com/watch?v=vEN3mQ0ql30
1272,INFJ,http://youtu.be/hxhmSCq4V9M
1274,ENFP,http://www.youtube.com/watch?v=635ma8SSDHg
1275,INFJ,http://www.youtube.com/watch?v=lNWyXd0cIVo
1277,INFP,http://youtu.be/ytgh9HMEprs
1278,INFP,http://youtu.be/wTFFcYwlDRs
1279,INFP,http://youtu.be/_WGGZhzNMDE
1281,INFP,http://www.youtube.com/watch?v=E0BfcNC5Zcs
1282,INFP,http://www.youtube.com/watch?v=_tHPo6VYovU
1284,INFP,http://www.youtube.com/watch?v=cBQiLh9N6kg
1291,INTJ,https://www.youtube.com/watch?v=VqODv-gxQv4
1292,INFP,https://www.youtube.com/watch?v=50Ma0kXhXKA
1293,INFP,http://www.youtube.com/watch?v=cja4NvIR1UU&amp;feature=related
1294,INTJ,http://www.youtube.com/watch?v=GkkIvp71P1c
1295,INTJ,http://www.youtube.com/watch?v=9t__VXOW1CU
1296,ISTP,https://www.youtube.com/watch?v=Rq43RWeV7FA
1297,ISTP,https://www.youtube.com/watch?v=-t_mt6hTzk8
1298,ISTP,https://www.youtube.com/watch?v=P5zxUT-bVeg
1299,ISTP,https://www.youtube.com/watch?v=jF8kmiGHBOw
1300,ISTP,https://www.youtube.com/watch?v=TKwa3g3gRos
1301,ISTP,https://www.youtube.com/watch?v=dBEt7OVMBwE
1302,ISTP,https://www.youtube.com/watch?v=U5bUmx-hk-c
1303,ISTP,https://www.youtube.com/watch?v=MQjq1WjtIdK
1304,ISTP,https://www.youtube.com/watch?v=xwSBJBfjbgk
1305,ISTP,http://www.youtube.com/watch?v=mpfkSC8YoYA
1306,ISTP,https://www.youtube.com/watch?v=lD4sxxoJGkA
1307,ISTP,https://www.youtube.com/watch?v=mpj_nn87VVc
1308,ISTP,https://www.youtube.com/watch?v=-GhJfc9R3fg
1309,ISTP,https://www.youtube.com/watch?v=N3yLtnNF6yM
1310,ISTP,https://www.youtube.com/watch?v=tBLzFeOHtnM
1311,ISTP,https://www.youtube.com/watch?v=xtCtDvRXkVI
1312,ISTP,https://www.youtube.com/watch?v=xYH0zhll0H0
1313,ISTP,https://www.youtube.com/watch?v=VUp-SUQuKu8
1314,ISTP,https://www.youtube.com/watch?v=7zbDhw42tgw
1315,ISTP,https://www.youtube.com/watch?v=Qvm6Uv8Du_I
1316,ISTP,https://www.youtube.com/watch?v=7_g5zw5vRtU
1317,ISTP,https://www.youtube.com/watch?v=lneSAju-Xtc
1318,ISTP,https://www.youtube.com/watch?v=errwLEOyWGQ
1319,ISTP,https://www.youtube.com/watch?v=E0LAs7X5ybE
1320,ISTP,https://www.youtube.com/watch?v=BqDjMZKf-wg
1321,ISTP,https://www.youtube.com/watch?v=5Dd87truWl8
1322,ISTP,https://www.youtube.com/watch?v=mxtfdH3-TQ4
1323,ISTP,https://www.youtube.com/watch?v=LHZZ-TzIBUk
1324,ISTP,https://www.youtube.com/watch?v=V3dvpp_kbf8
1325,ISTP,https://www.youtube.com/watch?v=ch-toSidOD0
1326,ISTP,https://www.youtube.com/watch?v=dXpW5-EDgmk
1327,ISTP,https://www.youtube.com/watch?v=36nj-TS420Y
1328,ISTP,https://www.youtube.com/watch?v=AikHu3opgC0
1329,ISTP,https://www.youtube.com/watch?v=o9O8WsrwxmM
1330,ISTP,https://www.youtube.com/watch?v=zVdblBZ-SrE
1331,ISTP,https://www.youtube.com/watch?v=kIKuaShUrmI
1332,ISTP,https://www.youtube.com/watch?v=2CSsyJKSfbs
1333,ISTP,https://www.youtube.com/watch?v=mecFAjqyjuw
1334,ISTP,https://www.youtube.com/watch?v=CgZnNz4quHA
1335,ISTP,https://www.youtube.com/watch?v=_3WZ4BaRz40
1336,ISTP,https://www.youtube.com/watch?v=GjoXKb-agwc
1337,ISTP,https://www.youtube.com/watch?v=1zSbHADm32o
1338,ISTP,https://www.youtube.com/watch?v=-2FvK54LWCg
1339,ISTP,https://www.youtube.com/watch?v=2UfauYZp3-8
1340,ISTP,https://www.youtube.com/watch?v=0viDab5XSRg
1341,ISTP,https://www.youtube.com/watch?v=AkFqg5wAuFk
1342,ISTP,https://www.youtube.com/watch?v=OHrTWXuVk7U
1343,ISTP,https://www.youtube.com/watch?v=YK4t6mKxrTw
1344,ISTP,https://www.youtube.com/watch?v=9EkciLlXGN8
1345,ISTP,https://www.youtube.com/watch?v=iQ1ajf4cDlA
1346,ISTP,https://www.youtube.com/watch?v=xL5spALs-eA
1347,ISTP,https://www.youtube.com/watch?v=D9mSPFw7BXo
1348,ISTP,https://www.youtube.com/watch?v=hru0Uq6VsUY
1349,ISTP,https://www.youtube.com/watch?v=ZhDnmmfJGyk
1350,ISTP,https://www.youtube.com/watch?v=sk8Pb17pcQI
1351,ISTP,https://www.youtube.com/watch?v=wguhryXHgO8
1352,ISTP,https://www.youtube.com/watch?v=m-2ltL2KaI4
1353,ISTP,https://www.youtube.com/watch?v=p-qfzH0vnOs
1354,ISTP,https://www.youtube.com/watch?v=HT4RainY-lY
1355,ISTP,https://www.youtube.com/watch?v=kaIZWjItReI
1356,ISTP,https://www.youtube.com/watch?v=SGW4qMUysAQ
1357,ISTP,https://www.youtube.com/watch?v=RAd-iUyj17c
1358,ISTP,https://www.youtube.com/watch?v=RlNhD0oS5pk
1359,ISTP,https://www.youtube.com/watch?v=o-tT62bpYlU
1360,ISTP,https://www.youtube.com/watch?v=TycGsyt2h9s
1361,ISTP,https://www.youtube.com/watch?v=rvs2J1-Hn8g
1362,ISTP,https://www.youtube.com/watch?v=2ltGgEmZ3D8
1363,ISTP,https://www.youtube.com/watch?v=Ka_ALgG9hqY
1364,ISTP,https://www.youtube.com/watch?v=mOoqjLnZu3Q
1365,ISTP,https://www.youtube.com/watch?v=eQ_Nl0kReO8
1366,ISTP,https://www.youtube.com/watch?v=PaDr31BKNP4
1367,ISTP,https://www.youtube.com/watch?v=gaj1wVNvSqk
1368,ISTP,https://www.youtube.com/watch?v=R3FXCxaPIqE
1369,ISTP,https://www.youtube.com/watch?v=IsktHpH5QGk
1370,ISTP,https://www.youtube.com/watch?v=_pmM2tczOD8
1371,ISTP,https://www.youtube.com/watch?V=yg7GfJuiUwM
1372,ISTP,https://www.youtube.com/watch?v=y6k3tNNRS_I
1373,ISTP,https://www.youtube.com/watch?v=jqfqVDHNW6c
1374,ISTP,https://www.youtube.com/watch?v=Opxft_u0GNw
1375,ISTP,https://www.youtube.com/watch?v=gbXdxonMfx0
1376,ISTP,https://www.youtube.com/watch?v=wGU_gG5vJSg
1377,ISTP,https://www.youtube.com/watch?v=1DCqfLwW5QM
1378,ISTP,https://www.youtube.com/watch?v=XXl98QQcVxM
1379,ISTP,https://www.youtube.com/watch?v=yQdzyOAb7Aw
1380,ISTP,https://www.youtube.com/watch?v=a8d-Kx4S9OE
1381,ISTP,https://www.youtube.com/watch?v=9sGy_-p_sVE
1382,ISTP,https://www.youtube.com/watch?v=ia0vOOjCCNo
1383,ISTP,https://www.youtube.com/watch?v=VrV0barJbH4
1384,ISTP,https://www.youtube.com/watch?v=47DWswZEH9I
1385,ISTP,https://www.youtube.com/watch?v=lDtXRxwYy8I
